,negative_sum,positive_sum,total_sum,sentiment_score,average_score,lda_0,lda_1,lda_2,lda_3,lda_4,lda_5,lda_6,follow>10k,male,in_area,registration<2015,time_interval
2020-04-03,10,3,13,4.454526014626026,0.34265584727892506,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.0,0.15384615384615385,0.7692307692307693,0.38461538461538464,0.7692307692307693,1
2020-04-04,5,2,7,2.337297733873129,0.3338996762675898,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.8571428571428571,0.42857142857142855,0.42857142857142855,1
2020-04-05,1,5,6,4.748399794101715,0.7913999656836191,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,1
2020-04-06,2,3,5,2.3624871484935284,0.4724974296987057,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.2,0.4,0.6,0.4,1
2020-04-07,9,3,12,2.661609508097172,0.221800792341431,0.4166666666666667,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.5833333333333334,0.5833333333333334,0.9166666666666666,2
2020-04-08,10,2,12,2.628290745895356,0.219024228824613,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.75,0.4166666666666667,0.3333333333333333,1
2020-04-09,3,7,10,6.237234458327293,0.6237234458327293,0.0,0.0,0.3,0.1,0.4,0.0,0.0,0.4,0.7,0.7,0.7,1
2020-04-10,4,2,6,1.8797637782990932,0.31329396304984886,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.5,0.5,0.6666666666666666,1
2020-04-11,5,16,21,12.54444888792932,0.5973547089490152,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.6190476190476191,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.7142857142857143,1
2020-04-12,3,29,32,22.187697120010853,0.6933655350003392,0.0,0.0,0.0625,0.0,0.90625,0.03125,0.0,0.0625,0.25,0.6875,0.6875,1
2020-04-13,0,6,6,4.706106662750244,0.784351110458374,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.5,1
2020-04-14,4,2,6,2.188186085317284,0.36469768088621396,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5,0.5,0.8333333333333334,1
2020-04-15,5,1,6,1.843893276527524,0.30731554608792067,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1
2020-04-16,3,5,8,4.194880328141153,0.5243600410176441,0.125,0.125,0.5,0.125,0.0,0.125,0.0,0.25,0.375,0.75,0.375,1
2020-04-17,2,3,5,2.72574741858989,0.545149483717978,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.2,0.6,1.0,0.8,1
2020-04-18,5,2,7,1.8463967605493963,0.2637709657927709,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.42857142857142855,0.2857142857142857,0.8571428571428571,2
2020-04-19,9,3,12,3.193829394876957,0.26615244957307976,0.16666666666666666,0.0,0.5833333333333334,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.5833333333333334,0.5,1
2020-04-20,2,3,5,2.5370496378745884,0.5074099275749177,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.6,0.4,0.6,1
2020-04-21,3,0,3,0.5432055070996284,0.18106850236654282,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2
2020-04-22,6,4,10,4.593273155391216,0.45932731553912165,0.2,0.0,0.1,0.1,0.4,0.1,0.1,0.2,0.6,0.5,0.8,3
2020-04-23,3,3,6,2.813196048140526,0.468866008023421,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.0,0.16666666666666666,0.5,0.5,0.3333333333333333,0.8333333333333334,1
2020-04-24,1,1,2,0.5611040182411671,0.28055200912058353,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1
2020-04-25,2,3,5,2.734003484249115,0.546800696849823,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.2,0.8,0.4,0.6,2
2020-04-26,1,1,2,0.8940566666424274,0.4470283333212137,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,3
2020-04-27,4,3,7,2.998737722635269,0.4283911032336099,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.5714285714285714,4
2020-04-28,6,1,7,1.6589454989880323,0.2369922141411475,0.2857142857142857,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.5714285714285714,1
2020-04-29,5,14,19,12.573452398180962,0.66176065253584,0.10526315789473684,0.0,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.5263157894736842,0.05263157894736842,0.7894736842105263,0.42105263157894735,0.6842105263157895,0.631578947368421,1
2020-04-30,3,17,20,14.43526104092598,0.721763052046299,0.55,0.0,0.05,0.4,0.0,0.0,0.0,0.75,0.45,0.75,0.5,1
2020-05-01,2,13,15,10.388766489923,0.6925844326615334,0.7333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.6666666666666666,0.26666666666666666,0.8666666666666667,0.5333333333333333,1
2020-05-02,4,3,7,3.0733287488110363,0.43904696411586236,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.5714285714285714,1
2020-05-03,21,0,21,1.3129860232584178,0.06252314396468657,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.47619047619047616,0.0,0.09523809523809523,0.0,0.47619047619047616,0.42857142857142855,0.7619047619047619,0.5238095238095238,1
2020-05-04,1,4,5,4.20949512720108,0.8418990254402161,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.2,1
2020-05-05,1,0,1,0.17934374511241913,0.17934374511241913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
2020-05-06,0,1,1,0.9528170228004456,0.9528170228004456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
2020-05-07,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2020-05-08,1,1,2,0.6949854493141174,0.3474927246570587,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1
2020-05-09,0,3,3,2.5874743461608887,0.8624914487202963,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,2
2020-05-10,2,0,2,0.288288040086627,0.1441440200433135,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,3
2020-05-11,1,2,3,1.8892165953293443,0.6297388651097814,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4
2020-05-12,1,0,1,0.060147661715745926,0.060147661715745926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
2020-05-13,1,0,1,0.035034384578466415,0.035034384578466415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6
2020-05-14,2,0,2,0.0640622042119503,0.03203110210597515,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,7
2020-05-15,3,3,6,2.619897802360356,0.436649633726726,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.6666666666666666,0.5,8
2020-05-16,0,2,2,1.7258370518684387,0.8629185259342194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1
2020-05-17,1,2,3,1.6476211845874786,0.5492070615291595,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,2
2020-05-18,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2020-05-19,1,1,2,0.795766606926918,0.397883303463459,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1
2020-05-20,1,2,3,1.5992009490728378,0.5330669830242792,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,2
2020-05-21,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2020-05-22,1,1,2,0.5992877185344696,0.2996438592672348,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1
2020-05-23,1,3,4,2.43033854290843,0.6075846357271075,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.25,1.0,0.25,0.5,2
2020-05-24,0,1,1,0.8764237761497498,0.8764237761497498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3
2020-05-25,0,3,3,1.5421253442764282,0.5140417814254761,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,4
2020-05-26,1,2,3,2.0392285883426666,0.6797428627808889,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,5
2020-05-27,2,2,4,2.068242624402046,0.5170606561005116,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.5,6
2020-05-28,4,0,4,0.1346985176205635,0.03367462940514088,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,7
2020-05-29,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2020-05-30,0,2,2,1.4242948293685913,0.7121474146842957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1
2020-05-31,1,1,2,1.0331642404198647,0.5165821202099323,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2
2020-06-01,1,1,2,0.867089616600424,0.433544808300212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,3
2020-06-02,2,0,2,0.1683288961648941,0.08416444808244705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
2020-06-03,3,3,6,2.619011646602303,0.4365019411003838,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,5
2020-06-04,1,0,1,0.023155577480793,0.023155577480793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2020-06-05,2,1,3,0.9126992085948586,0.30423306953161955,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,2
2020-06-06,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2020-06-07,0,2,2,1.9282758831977844,0.9641379415988922,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1
2020-06-08,1,0,1,0.20633582770824432,0.20633582770824432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2
2020-06-09,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2020-06-10,0,2,2,1.2803704142570496,0.6401852071285248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1
2020-06-11,1,2,3,1.8144336342811584,0.6048112114270529,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,2
2020-06-12,2,1,3,1.2684576325118542,0.42281921083728474,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,3
2020-06-13,1,0,1,0.014911504462361336,0.014911504462361336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
2020-06-14,2,0,2,0.04707141499966383,0.023535707499831915,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,5
2020-06-15,0,1,1,0.6754423975944519,0.6754423975944519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6
2020-06-16,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2020-06-17,0,1,1,0.5198760628700256,0.5198760628700256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2020-06-18,4,1,5,1.5723995044827461,0.3144799008965492,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.4,0.6,2
2020-06-19,1,1,2,0.7367218704894185,0.36836093524470925,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,3
2020-06-20,3,0,3,0.07342359656468034,0.024474532188226778,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,4
2020-06-21,2,2,4,1.541688953526318,0.3854222383815795,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.5,0.0,5
2020-06-22,3,0,3,0.0743271941319108,0.0247757313773036,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,6
2020-06-23,2,2,4,1.9508563922718167,0.4877140980679542,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,7
2020-06-24,2,1,3,1.0042479187250137,0.33474930624167126,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,8
