,negative_sum,positive_sum,total_sum,sentiment_score,average_score,lda_0,lda_1,lda_2,lda_3,lda_4,lda_5,lda_6,follow>10k,male,in_area,registration<2015,time_interval
2020-05-12,0,2,2,1.5066497325897217,0.7533248662948608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2020-05-13,6,9,15,6.662455822806805,0.4441637215204537,0.0,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.2,0.6666666666666666,0.26666666666666666,0.26666666666666666,2
2020-05-14,11,5,16,5.1029926324263215,0.3189370395266451,0.0,0.0,0.1875,0.125,0.0625,0.25,0.0,0.1875,0.625,0.8125,0.6875,1
2020-05-15,7,8,15,5.90506874024868,0.393671249349912,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.7333333333333333,0.4,0.5333333333333333,1
2020-05-16,2,4,6,3.4579112604260445,0.5763185434043407,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,1
2020-05-17,7,3,10,3.1140202954411507,0.31140202954411506,0.0,0.0,0.0,0.2,0.1,0.6,0.0,0.0,0.9,0.6,0.7,1
2020-05-18,0,2,2,1.6119531989097595,0.8059765994548798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2020-05-19,1,7,8,4.957597185857594,0.6196996482321993,0.0,0.0,0.0,0.25,0.0,0.125,0.625,0.125,0.375,0.125,0.25,2
2020-05-20,1,10,11,8.884138703346252,0.8076489730314775,0.0,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.6363636363636364,0.45454545454545453,0.36363636363636365,1
2020-05-21,5,5,10,4.8387694004923105,0.48387694004923104,0.0,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.7,0.6,0.5,1
2020-05-22,5,5,10,5.2367359064519405,0.523673590645194,0.0,0.0,0.0,0.1,0.0,0.4,0.2,0.1,0.6,0.5,0.5,1
2020-05-23,4,1,5,1.2803459111601114,0.2560691822320223,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.4,0.4,0.6,1
2020-05-24,1,1,2,1.0040484741330147,0.5020242370665073,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,2
2020-05-25,4,1,5,1.3751071151345968,0.27502142302691934,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.6,0.4,3
2020-05-26,1,4,5,3.2237943541258574,0.6447588708251715,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.8,0.8,0.4,4
2020-05-27,7,2,9,3.1936032082885504,0.35484480092095005,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,5
2020-05-28,6,4,10,4.177050954662263,0.41770509546622636,0.0,0.0,0.4,0.1,0.0,0.2,0.1,0.1,1.0,0.4,0.6,1
2020-05-29,9,1,10,2.303812639787793,0.2303812639787793,0.0,0.0,0.2,0.0,0.1,0.4,0.2,0.0,0.5,0.3,0.5,1
2020-05-30,0,1,1,0.9763180017471313,0.9763180017471313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
2020-05-31,3,5,8,5.336455652490258,0.6670569565612823,0.0,0.0,0.0,0.375,0.0,0.125,0.5,0.0,0.75,0.5,0.375,2
2020-06-01,4,4,8,3.684988400898874,0.4606235501123592,0.0,0.0,0.25,0.125,0.0,0.0,0.375,0.0,0.625,0.5,0.375,1
2020-06-02,2,5,7,4.239668025635183,0.6056668608050261,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.7142857142857143,0.42857142857142855,0.42857142857142855,1
2020-06-03,4,4,8,3.8296792581677437,0.47870990727096796,0.0,0.0,0.0,0.25,0.125,0.375,0.125,0.125,0.5,0.625,0.5,1
2020-06-04,1,7,8,5.835874319076538,0.7294842898845673,0.0,0.0,0.125,0.125,0.0,0.125,0.5,0.25,0.625,0.25,0.25,1
2020-06-05,10,12,22,10.620679318904877,0.48275815085931256,0.0,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.13636363636363635,0.0,0.6818181818181818,0.45454545454545453,0.5454545454545454,1
2020-06-06,6,6,12,6.776919776573777,0.5647433147144815,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.5833333333333334,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.5833333333333334,1
2020-06-07,3,7,10,6.044342026114464,0.6044342026114464,0.0,0.1,0.3,0.0,0.0,0.1,0.4,0.1,0.6,0.3,0.3,1
2020-06-08,4,7,11,6.736517805606127,0.612410709600557,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.8181818181818182,0.0,0.5454545454545454,0.2727272727272727,0.36363636363636365,1
