,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2020-04-17,2,2,4,2.3283134792000055,0.5820783698000014
2020-04-18,1,2,3,1.3423220007680357,0.44744066692267853
2020-04-19,9,0,9,0.5836065202020109,0.06484516891133454
2020-04-20,6,3,9,2.413831354584545,0.2682034838427272
2020-04-21,4,4,8,3.298366758041084,0.4122958447551355
2020-04-22,3,1,4,1.2278394866734743,0.3069598716683686
2020-04-23,4,1,5,1.6176286153495312,0.32352572306990623
2020-04-24,0,2,2,1.8849647045135498,0.9424823522567749
2020-04-25,11,26,37,21.845304953865707,0.5904136474017758
2020-04-26,12,22,34,19.724924681708217,0.5801448435796535
2020-04-27,8,12,20,10.275641442276537,0.5137820721138269
2020-04-28,1,8,9,5.994731668382883,0.666081296486987
2020-04-29,7,5,12,4.917645719833672,0.40980380998613936
2020-04-30,7,4,11,3.7534861154854298,0.34122601049867546
2020-05-01,7,4,11,3.973490080796182,0.3612263709814711
2020-05-02,2,3,5,3.0050458014011383,0.6010091602802277
2020-05-03,4,2,6,1.9110605707392097,0.3185100951232016
2020-05-04,1,0,1,0.4014871418476105,0.4014871418476105
2020-05-05,3,0,3,0.26400136947631836,0.08800045649210612
2020-05-06,1,1,2,0.8235208857804537,0.41176044289022684
2020-05-07,6,2,8,1.7742286752909422,0.22177858441136777
2020-05-08,4,2,6,2.6237281374633312,0.4372880229105552
2020-05-09,2,4,6,3.408935759216547,0.5681559598694245
2020-05-10,0,3,3,2.568305492401123,0.8561018308003744
2020-05-11,2,5,7,3.6928718462586403,0.5275531208940915
2020-05-12,0,0,0,0.0,0.5
2020-05-13,3,8,11,6.528892895206809,0.5935357177460735
2020-05-14,2,2,4,1.5480058155953884,0.3870014538988471
2020-05-15,6,6,12,6.318635575473309,0.5265529646227757
2020-05-16,9,1,10,1.9999364763498306,0.19999364763498306
2020-05-17,7,5,12,4.31633226480335,0.35969435540027916
2020-05-18,0,1,1,0.9190433621406555,0.9190433621406555
2020-05-19,6,2,8,2.6391861801967025,0.3298982725245878
2020-05-20,3,2,5,1.6982557335868478,0.33965114671736957
2020-05-21,1,3,4,2.699253737926483,0.6748134344816208
2020-05-22,3,2,5,2.4706635363399982,0.4941327072679996
