,negative_sum,positive_sum,total_sum,sentiment_score,average_score,lda_0,lda_1,lda_2,lda_3,lda_4,lda_5,lda_6,follow>10k,male,in_area,registration<2015,time_interval
2020-05-05,3,0,3,0.26400136947631836,0.08800045649210612,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,2
2020-05-06,1,0,1,0.021853851154446602,0.021853851154446602,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
2020-05-07,6,2,8,1.7742286752909422,0.22177858441136777,0.125,0.0,0.125,0.125,0.125,0.25,0.0,0.25,0.75,0.75,0.25,4
2020-05-08,4,2,6,2.6237281374633312,0.4372880229105552,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.8333333333333334,0.5,1
2020-05-09,2,1,3,0.8496387340128422,0.28321291133761406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1
2020-05-10,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2020-05-11,2,5,7,3.6928718462586403,0.5275531208940915,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.42857142857142855,1
2020-05-12,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2020-05-13,3,8,11,6.528892895206809,0.5935357177460735,0.0,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,0.45454545454545453,0.8181818181818182,0.7272727272727273,1
2020-05-14,2,2,4,1.5480058155953884,0.3870014538988471,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.75,1.0,0.75,1
2020-05-15,6,5,11,5.383698157966137,0.48942710526964883,0.0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.7272727272727273,2
2020-05-16,9,1,10,1.9999364763498306,0.19999364763498306,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.7,1.0,0.8,1
2020-05-17,7,2,9,1.7787657817825675,0.19764064242028528,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.7777777777777778,0.5555555555555556,1
2020-05-18,0,1,1,0.9190433621406555,0.9190433621406555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2020-05-19,5,2,7,2.3780317967757583,0.3397188281108226,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.2857142857142857,0.42857142857142855,2
2020-05-20,3,2,5,1.6982557335868478,0.33965114671736957,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.6,0.2,1
2020-05-21,1,3,4,2.699253737926483,0.6748134344816208,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.5,0.75,2
2020-05-22,3,2,5,2.4706635363399982,0.4941327072679996,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.8,0.6,0.8,3
2020-05-23,1,3,4,3.034322589635849,0.7585806474089622,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.5,0.5,0.75,0.5,4
2020-05-24,1,3,4,2.7667492777109146,0.6916873194277287,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.75,0.5,0.5,5
2020-05-25,1,3,4,2.1978641860187054,0.5494660465046763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,6
2020-05-26,2,2,4,1.6647609928622842,0.41619024821557105,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.5,7
2020-05-27,0,4,4,3.25921630859375,0.8148040771484375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.75,8
2020-05-28,3,5,8,4.3091950342059135,0.5386493792757392,0.125,0.0,0.75,0.125,0.0,0.0,0.0,0.125,0.125,0.75,0.75,9
2020-05-29,3,4,7,3.1499881222844124,0.4499983031834875,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.42857142857142855,0.8571428571428571,1
2020-05-30,1,1,2,0.9384998232126236,0.4692499116063118,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,1
2020-05-31,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2020-06-01,3,0,3,0.40269460529088974,0.13423153509696326,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1
2020-06-02,1,0,1,0.15368568897247314,0.15368568897247314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
2020-06-03,2,1,3,0.9605554938316345,0.32018516461054486,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,3
2020-06-04,2,0,2,0.5259744226932526,0.2629872113466263,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,4
2020-06-05,1,3,4,2.37379645742476,0.59344911435619,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.25,0.75,0.75,0.75,5
2020-06-06,1,0,1,0.017634199932217598,0.017634199932217598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
2020-06-07,1,1,2,0.7132275328040123,0.35661376640200615,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,7
2020-06-08,0,3,3,2.742324471473694,0.914108157157898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,8
2020-06-09,2,3,5,2.787643678486347,0.5575287356972695,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.6,0.2,0.2,0.8,9
2020-06-10,1,2,3,1.6087893918156624,0.5362631306052208,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,10
2020-06-11,4,4,8,3.5082145831547678,0.43852682289434597,0.125,0.0,0.25,0.125,0.0,0.25,0.125,0.0,0.625,0.25,0.375,11
2020-06-12,2,0,2,0.5011443123221397,0.25057215616106987,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,1
2020-06-13,1,0,1,0.05593877658247948,0.05593877658247948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2
2020-06-14,0,1,1,0.7131230235099792,0.7131230235099792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3
2020-06-15,2,1,3,0.7913396507501602,0.2637798835833867,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,4
2020-06-16,3,5,8,5.08318649744615,0.6353983121807687,0.0,0.125,0.125,0.25,0.0,0.25,0.125,0.125,0.625,0.375,0.625,5
2020-06-17,2,4,6,3.3870719838887453,0.5645119973147908,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,0.5,0.5,0.3333333333333333,1
2020-06-18,0,1,1,0.957410991191864,0.957410991191864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
2020-06-19,3,0,3,0.4499545320868492,0.14998484402894974,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,2
2020-06-20,5,4,9,4.918449692428112,0.5464944102697902,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.6666666666666666,3
2020-06-21,2,1,3,0.8504427904263139,0.2834809301421046,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,1
2020-06-22,7,3,10,3.4511037678457797,0.34511037678457795,0.0,0.4,0.3,0.1,0.2,0.0,0.0,0.0,0.3,0.8,0.8,2
2020-06-23,8,7,15,6.651775925420225,0.44345172836134833,0.0,0.06666666666666667,0.4,0.06666666666666667,0.06666666666666667,0.2,0.0,0.4,0.6,0.6666666666666666,0.8666666666666667,1
2020-06-24,5,5,10,4.921988477930427,0.4921988477930427,0.2,0.2,0.2,0.3,0.1,0.0,0.0,0.5,0.4,0.5,0.6,1
2020-06-25,0,2,2,1.4497848749160767,0.7248924374580383,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,1
2020-06-26,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2020-06-27,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
