,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2020-08-10,6,6,12,5.841728365048766,0.48681069708739716
2020-08-11,1,8,9,6.597533017396927,0.7330592241552141
2020-08-12,2,9,11,7.725902512669563,0.7023547738790512
2020-08-13,0,8,8,6.545057833194733,0.8181322291493416
2020-08-14,6,8,14,7.759487480856478,0.5542491057754627
2020-08-15,2,6,8,5.060854928568006,0.6326068660710007
2020-08-16,0,7,7,5.958515167236328,0.8512164524623326
2020-08-17,4,17,21,14.92358186468482,0.710646755461182
2020-08-18,4,6,10,5.815531991422176,0.5815531991422176
2020-08-19,10,3,13,4.89668745547533,0.37666826580579466
2020-08-20,3,7,10,6.698254741728306,0.6698254741728306
2020-08-21,5,6,11,5.855757765471935,0.5323416150429032
2020-08-22,5,6,11,5.285770905204117,0.4805246277458288
2020-08-23,5,3,8,2.919695468619466,0.36496193357743323
2020-08-24,3,9,12,8.498744737356901,0.7082287281130751
2020-08-25,6,4,10,3.782891597598791,0.3782891597598791
2020-08-26,4,2,6,2.9855142841115594,0.49758571401859325
2020-08-27,9,2,11,3.057360678911209,0.277941879901019
2020-08-28,3,5,8,3.7832175195217133,0.47290218994021416
2020-08-29,8,2,10,2.953708161599934,0.2953708161599934
2020-08-30,9,8,17,8.417959790676832,0.4951741053339313
2020-08-31,8,12,20,12.046400616876781,0.602320030843839
2020-09-01,8,7,15,6.815012950450182,0.4543341966966788
2020-09-02,3,4,7,3.577337456867099,0.5110482081238713
2020-09-03,2,1,3,1.0258277938701212,0.34194259795670706
2020-09-04,4,4,8,3.2335576470941305,0.4041947058867663
2020-09-05,25,4,29,4.182565008290112,0.14422637959621076
2020-09-06,6,7,13,6.342111301608384,0.4878547155083372
2020-09-07,4,2,6,2.070832673460245,0.34513877891004086
2020-09-08,2,1,3,1.3806681763380766,0.46022272544602555
2020-09-09,1,0,1,0.3031994104385376,0.3031994104385376
2020-09-10,10,5,15,5.161754447966814,0.3441169631977876
2020-09-11,2,4,6,3.3212793953716755,0.5535465658952793
2020-09-12,3,2,5,2.313049301505089,0.46260986030101775
2020-09-13,2,2,4,1.5268360376358032,0.3817090094089508
2020-09-14,3,1,4,1.154116714373231,0.28852917859330773
2020-09-15,2,4,6,3.4257431104779243,0.5709571850796541
2020-09-16,1,2,3,1.7879655603319407,0.5959885201106468
2020-09-17,0,0,0,0.0,0.5
2020-09-18,2,4,6,3.1005047857761383,0.5167507976293564
2020-09-19,2,4,6,3.940958485007286,0.656826414167881
2020-09-20,0,3,3,2.4858323335647583,0.8286107778549194
2020-09-21,0,3,3,2.408082604408264,0.8026942014694214
2020-09-22,0,1,1,0.7815823554992676,0.7815823554992676
2020-09-23,5,1,6,1.677482035011053,0.27958033916850883
2020-09-24,0,7,7,5.0790873765945435,0.7255839109420776
2020-09-25,4,5,9,4.283927348908037,0.47599192765644854
2020-09-26,0,5,5,4.176806330680847,0.8353612661361695
2020-09-27,1,6,7,4.8316659685224295,0.6902379955032042
2020-09-28,0,5,5,4.05420845746994,0.810841691493988
2020-09-29,2,7,9,6.276973403990269,0.697441489332252
2020-09-30,4,4,8,3.936160122975707,0.4920200153719634
2020-10-01,2,8,10,6.962809570133686,0.6962809570133686
2020-10-02,2,0,2,0.16370781883597374,0.08185390941798687
2020-10-03,2,3,5,2.2358673186972737,0.44717346373945477
2020-10-04,2,1,3,1.0332465916872025,0.3444155305624008
2020-10-05,2,5,7,4.409851723816246,0.6299788176880351
2020-10-06,3,7,10,6.5624708430841565,0.6562470843084156
2020-10-07,2,3,5,2.9662779048085213,0.5932555809617043
2020-10-08,5,8,13,6.579512287862599,0.5061163298355845
2020-10-09,3,17,20,13.657584987580776,0.6828792493790388
2020-10-10,1,8,9,6.7431749403476715,0.7492416600386301
2020-10-11,3,7,10,5.553755572065711,0.5553755572065711
2020-10-12,1,4,5,3.4256775975227356,0.6851355195045471
2020-10-13,1,5,6,4.61478590965271,0.7691309849421183
2020-10-14,2,4,6,3.845789834856987,0.6409649724761645
2020-10-15,2,4,6,4.099918134510517,0.6833196890850862
2020-10-16,2,5,7,3.6930002830922604,0.5275714690131801
2020-10-17,5,1,6,1.3250816147774458,0.22084693579624096
2020-10-18,1,2,3,1.7918439023196697,0.5972813007732233
2020-10-19,6,3,9,2.642387391999364,0.2935985991110404
2020-10-20,8,17,25,13.641008734703064,0.5456403493881226
2020-10-21,3,2,5,2.4594233948737383,0.49188467897474764
2020-10-22,1,4,5,3.2778525315225124,0.6555705063045025
2020-10-23,2,6,8,4.798171942587942,0.5997714928234927
2020-10-24,0,11,11,8.356508910655975,0.7596826282414523
2020-10-25,0,3,3,2.369166135787964,0.7897220452626547
2020-10-26,1,9,10,8.116803795099258,0.8116803795099259
2020-10-27,6,2,8,2.8830880653113127,0.3603860081639141
2020-10-28,1,7,8,6.126719392836094,0.7658399241045117
2020-10-29,3,14,17,11.559569269418716,0.6799746629069833
2020-10-30,4,7,11,6.27897283481434,0.570815712255849
2020-10-31,4,7,11,6.302031880710274,0.5729119891554795
2020-11-01,2,9,11,7.167938496917486,0.6516307724470441
2020-11-02,2,5,7,4.312705421820283,0.6161007745457547
2020-11-03,0,4,4,2.999833345413208,0.749958336353302
2020-11-04,1,4,5,3.082354794256389,0.6164709588512778
2020-11-05,3,1,4,1.1573716849088669,0.2893429212272167
2020-11-06,1,7,8,6.158519476652145,0.7698149345815182
2020-11-07,3,1,4,1.0435481183230877,0.2608870295807719
2020-11-08,2,3,5,2.4030544217675924,0.4806108843535185
2020-11-09,0,0,0,0.0,0.5
2020-11-10,2,3,5,3.0895203053951263,0.6179040610790253
2020-11-11,5,5,10,5.11366394162178,0.511366394162178
2020-11-12,7,4,11,4.281604228541255,0.389236748049205
2020-11-13,6,6,12,5.69005249813199,0.4741710415109992
