,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2020-05-22,1,1,2,0.5992877185344696,0.2996438592672348
2020-05-23,1,3,4,2.43033854290843,0.6075846357271075
2020-05-24,0,1,1,0.8764237761497498,0.8764237761497498
2020-05-25,0,3,3,1.5421253442764282,0.5140417814254761
2020-05-26,1,2,3,2.0392285883426666,0.6797428627808889
2020-05-27,2,2,4,2.068242624402046,0.5170606561005116
2020-05-28,4,0,4,0.1346985176205635,0.03367462940514088
2020-05-29,0,1,1,0.8565126061439514,0.8565126061439514
2020-05-30,0,2,2,1.4242948293685913,0.7121474146842957
2020-05-31,1,1,2,1.0331642404198647,0.5165821202099323
2020-06-01,1,1,2,0.867089616600424,0.433544808300212
2020-06-02,2,0,2,0.1683288961648941,0.08416444808244705
2020-06-03,3,3,6,2.619011646602303,0.4365019411003838
2020-06-04,1,0,1,0.023155577480793,0.023155577480793
2020-06-05,2,1,3,0.9126992085948586,0.30423306953161955
2020-06-06,0,0,0,0.0,0.5
2020-06-07,0,2,2,1.9282758831977844,0.9641379415988922
2020-06-08,1,1,2,0.9881521314382553,0.49407606571912766
2020-06-09,0,0,0,0.0,0.5
2020-06-10,0,2,2,1.2803704142570496,0.6401852071285248
2020-06-11,1,2,3,1.8144336342811584,0.6048112114270529
2020-06-12,2,1,3,1.2684576325118542,0.42281921083728474
2020-06-13,1,0,1,0.014911504462361336,0.014911504462361336
2020-06-14,2,0,2,0.04707141499966383,0.023535707499831915
2020-06-15,0,1,1,0.6754423975944519,0.6754423975944519
2020-06-16,0,0,0,0.0,0.5
2020-06-17,0,1,1,0.5198760628700256,0.5198760628700256
2020-06-18,4,1,5,1.5723995044827461,0.3144799008965492
2020-06-19,1,1,2,0.7367218704894185,0.36836093524470925
2020-06-20,3,0,3,0.07342359656468034,0.024474532188226778
2020-06-21,2,2,4,1.541688953526318,0.3854222383815795
2020-06-22,3,0,3,0.0743271941319108,0.0247757313773036
2020-06-23,2,2,4,1.9508563922718167,0.4877140980679542
2020-06-24,2,1,3,1.0042479187250137,0.33474930624167126
2020-06-25,2,1,3,1.0830262396484613,0.3610087465494871
2020-06-26,1,0,1,0.005294798407703638,0.005294798407703638
2020-06-27,0,2,2,1.9576128125190735,0.9788064062595367
2020-06-28,1,0,1,0.027076687663793564,0.027076687663793564
2020-06-29,0,0,0,0.0,0.5
2020-06-30,0,1,1,0.9522956013679504,0.9522956013679504
2020-07-01,3,1,4,1.2948813810944557,0.32372034527361393
2020-07-02,3,1,4,1.3335740026086569,0.3333935006521642
2020-07-03,2,2,4,1.865372572094202,0.4663431430235505
2020-07-04,0,5,5,4.3603270053863525,0.8720654010772705
2020-07-05,3,1,4,1.326852647587657,0.33171316189691424
2020-07-06,2,2,4,2.2927000895142555,0.5731750223785639
2020-07-07,1,1,2,1.209336370229721,0.6046681851148605
2020-07-08,0,1,1,0.9720805287361145,0.9720805287361145
2020-07-09,2,1,3,1.0451266840100288,0.3483755613366763
2020-07-10,1,0,1,0.35284098982810974,0.35284098982810974
2020-07-11,0,2,2,1.8868495225906372,0.9434247612953186
2020-07-12,1,1,2,1.100562423467636,0.550281211733818
2020-07-13,6,3,9,3.167366486042738,0.3519296095603042
2020-07-14,0,1,1,0.9049054980278015,0.9049054980278015
2020-07-15,1,0,1,0.19081825017929077,0.19081825017929077
2020-07-16,1,0,1,0.13115787506103516,0.13115787506103516
2020-07-17,0,1,1,0.9692533016204834,0.9692533016204834
2020-07-18,2,1,3,1.1718407422304153,0.3906135807434718
2020-07-19,0,0,0,0.0,0.5
2020-07-20,0,0,0,0.0,0.5
2020-07-21,2,8,10,6.8647869527339935,0.6864786952733993
2020-07-22,9,2,11,3.2210301347076893,0.29282092133706267
2020-07-23,2,1,3,1.3765044212341309,0.45883480707804364
2020-07-24,1,1,2,0.9229531586170197,0.4614765793085098
2020-07-25,3,2,5,2.4255976462736726,0.4851195292547345
2020-07-26,0,0,0,0.0,0.5
2020-07-27,0,1,1,0.8676162958145142,0.8676162958145142
2020-07-28,2,3,5,2.6795139759778976,0.5359027951955795
2020-07-29,1,0,1,0.3871205151081085,0.3871205151081085
2020-07-30,3,0,3,0.7130484692752361,0.23768282309174538
2020-07-31,0,1,1,0.9711474180221558,0.9711474180221558
2020-08-01,0,2,2,1.7849430441856384,0.8924715220928192
2020-08-02,0,1,1,0.6564193964004517,0.6564193964004517
2020-08-03,0,0,0,0.0,0.5
2020-08-04,1,0,1,0.010787456296384335,0.010787456296384335
2020-08-05,0,0,0,0.0,0.5
2020-08-06,2,1,3,0.9851364940404892,0.3283788313468297
2020-08-07,2,0,2,0.43244682997465134,0.21622341498732567
2020-08-08,2,7,9,6.1347491927444935,0.6816387991938326
2020-08-09,1,0,1,0.4131592810153961,0.4131592810153961
2020-08-10,2,1,3,1.0006093010306358,0.33353643367687863
2020-08-11,2,0,2,0.21655234694480896,0.10827617347240448
2020-08-12,1,1,2,0.9947486892342567,0.49737434461712837
2020-08-13,2,1,3,0.7155666872859001,0.23852222909530005
2020-08-14,1,2,3,2.0685234665870667,0.6895078221956888
2020-08-15,2,0,2,0.20512707717716694,0.10256353858858347
2020-08-16,1,1,2,0.887389674782753,0.4436948373913765
2020-08-17,4,5,9,5.422614000737667,0.6025126667486297
2020-08-18,1,3,4,2.9264176711440086,0.7316044177860022
2020-08-19,9,0,9,0.8494914807379246,0.09438794230421384
2020-08-20,1,3,4,2.694656379520893,0.6736640948802233
2020-08-21,0,5,5,4.50334358215332,0.900668716430664
2020-08-22,1,1,2,0.9069828130304813,0.45349140651524067
2020-08-23,0,1,1,0.7521577477455139,0.7521577477455139
2020-08-24,1,4,5,3.5470404028892517,0.7094080805778503
2020-08-25,1,3,4,2.85718896985054,0.714297242462635
2020-08-26,1,1,2,0.8506691604852676,0.4253345802426338
2020-08-27,0,2,2,1.1185727715492249,0.5592863857746124
2020-08-28,0,2,2,1.5488767623901367,0.7744383811950684
2020-08-29,2,1,3,1.0145096126943827,0.33816987089812756
2020-08-30,2,2,4,1.8744410052895546,0.46861025132238865
2020-08-31,1,1,2,1.0372300148010254,0.5186150074005127
2020-09-01,1,1,2,0.8465441167354584,0.4232720583677292
2020-09-02,0,2,2,1.6550706028938293,0.8275353014469147
2020-09-03,0,1,1,0.922671914100647,0.922671914100647
2020-09-04,0,0,0,0.0,0.5
2020-09-05,1,4,5,3.9193580746650696,0.7838716149330139
2020-09-06,2,0,2,0.0943295918405056,0.0471647959202528
2020-09-07,0,1,1,0.8471565842628479,0.8471565842628479
2020-09-08,1,0,1,0.06811205297708511,0.06811205297708511
2020-09-09,1,0,1,0.04597191512584686,0.04597191512584686
2020-09-10,0,0,0,0.0,0.5
2020-09-11,0,0,0,0.0,0.5
2020-09-12,0,1,1,0.6536455154418945,0.6536455154418945
2020-09-13,1,0,1,0.28320178389549255,0.28320178389549255
2020-09-14,1,0,1,0.0898120254278183,0.0898120254278183
2020-09-15,0,1,1,0.9630872011184692,0.9630872011184692
2020-09-16,0,2,2,1.7343021035194397,0.8671510517597198
2020-09-17,3,2,5,2.3709482718259096,0.4741896543651819
2020-09-18,0,2,2,1.4491325616836548,0.7245662808418274
2020-09-19,1,2,3,1.838679887354374,0.6128932957847913
2020-09-20,2,0,2,0.4780773431994021,0.23903867159970105
2020-09-21,2,1,3,1.2004970386624336,0.40016567955414456
2020-09-22,0,1,1,0.9651211500167847,0.9651211500167847
2020-09-23,0,1,1,0.6867292523384094,0.6867292523384094
2020-09-24,0,1,1,0.9145978093147278,0.9145978093147278
2020-09-25,0,0,0,0.0,0.5
2020-09-26,0,1,1,0.8238710165023804,0.8238710165023804
2020-09-27,0,1,1,0.9747143387794495,0.9747143387794495
2020-09-28,0,2,2,1.874552845954895,0.9372764229774475
2020-09-29,0,1,1,0.8916170597076416,0.8916170597076416
2020-09-30,1,18,19,14.593484684824944,0.7680781413065759
2020-10-01,1,1,2,0.9292008671909571,0.46460043359547853
2020-10-02,0,0,0,0.0,0.5
2020-10-03,0,3,3,2.145644247531891,0.715214749177297
2020-10-04,0,0,0,0.0,0.5
2020-10-05,1,0,1,0.0057197692804038525,0.0057197692804038525
2020-10-06,1,0,1,0.01486531738191843,0.01486531738191843
2020-10-07,0,1,1,0.9218806624412537,0.9218806624412537
2020-10-08,0,0,0,0.0,0.5
2020-10-09,1,0,1,0.014687221497297287,0.014687221497297287
2020-10-10,0,0,0,0.0,0.5
2020-10-11,1,0,1,0.028095053508877754,0.028095053508877754
2020-10-12,0,0,0,0.0,0.5
2020-10-13,0,1,1,0.9870443940162659,0.9870443940162659
2020-10-14,1,2,3,2.021927386522293,0.673975795507431
2020-10-15,0,0,0,0.0,0.5
2020-10-16,1,0,1,0.3102678060531616,0.3102678060531616
2020-10-17,0,1,1,0.7879897356033325,0.7879897356033325
2020-10-18,1,0,1,0.10930432379245758,0.10930432379245758
2020-10-19,0,2,2,1.950894057750702,0.975447028875351
2020-10-20,0,1,1,0.809613823890686,0.809613823890686
2020-10-21,0,0,0,0.0,0.5
2020-10-22,0,0,0,0.0,0.5
2020-10-23,0,1,1,0.9754312038421631,0.9754312038421631
2020-10-24,1,0,1,0.02065919153392315,0.02065919153392315
2020-10-25,0,0,0,0.0,0.5
2020-10-26,1,0,1,0.013590137474238873,0.013590137474238873
2020-10-27,0,1,1,0.9563433527946472,0.9563433527946472
2020-10-28,0,0,0,0.0,0.5
2020-10-29,0,0,0,0.0,0.5
2020-10-30,3,0,3,0.6120313704013824,0.20401045680046082
2020-10-31,3,0,3,0.5189569294452667,0.17298564314842224
2020-11-01,0,0,0,0.0,0.5
2020-11-02,1,0,1,0.040921591222286224,0.040921591222286224
2020-11-03,0,0,0,0.0,0.5
2020-11-04,0,1,1,0.9366002678871155,0.9366002678871155
2020-11-05,2,0,2,0.1762853041291237,0.08814265206456184
2020-11-06,0,0,0,0.0,0.5
2020-11-07,0,2,2,1.947304368019104,0.973652184009552
2020-11-08,0,1,1,0.9169310331344604,0.9169310331344604
2020-11-09,0,0,0,0.0,0.5
2020-11-10,0,0,0,0.0,0.5
2020-11-11,1,0,1,0.22234438359737396,0.22234438359737396
2020-11-12,1,0,1,0.17296011745929718,0.17296011745929718
2020-11-13,0,1,1,0.9226154685020447,0.9226154685020447
2020-11-14,1,2,3,2.03264582157135,0.6775486071904501
2020-11-15,1,0,1,0.3993898928165436,0.3993898928165436
2020-11-16,0,0,0,0.0,0.5
2020-11-17,2,1,3,1.4929526299238205,0.4976508766412735
2020-11-18,0,1,1,0.852799654006958,0.852799654006958
2020-11-19,0,0,0,0.0,0.5
2020-11-20,0,0,0,0.0,0.5
2020-11-21,0,2,2,1.8750994801521301,0.9375497400760651
2020-11-22,0,0,0,0.0,0.5
2020-11-23,0,0,0,0.0,0.5
2020-11-24,0,0,0,0.0,0.5
2020-11-25,1,0,1,0.13552330434322357,0.13552330434322357
2020-11-26,0,0,0,0.0,0.5
2020-11-27,0,1,1,0.93043452501297,0.93043452501297
2020-11-28,2,0,2,0.2952256929129362,0.1476128464564681
2020-11-29,0,1,1,0.9376587867736816,0.9376587867736816
2020-11-30,0,2,2,1.8943655490875244,0.9471827745437622
2020-12-01,0,1,1,0.9395125508308411,0.9395125508308411
2020-12-02,0,0,0,0.0,0.5
2020-12-03,0,0,0,0.0,0.5
2020-12-04,0,1,1,0.9156351685523987,0.9156351685523987
2020-12-05,0,0,0,0.0,0.5
2020-12-06,1,1,2,0.7710910364985466,0.3855455182492733
2020-12-07,1,0,1,0.022925350815057755,0.022925350815057755
2020-12-08,0,0,0,0.0,0.5
2020-12-09,0,0,0,0.0,0.5
2020-12-10,1,0,1,0.025329789146780968,0.025329789146780968
2020-12-11,0,1,1,0.8728392720222473,0.8728392720222473
2020-12-12,0,1,1,0.5742383599281311,0.5742383599281311
2020-12-13,1,0,1,0.21040254831314087,0.21040254831314087
2020-12-14,0,0,0,0.0,0.5
2020-12-15,0,0,0,0.0,0.5
2020-12-16,0,0,0,0.0,0.5
2020-12-17,1,1,2,0.953166919760406,0.476583459880203
2020-12-18,2,0,2,0.011362116783857346,0.005681058391928673
2020-12-19,0,0,0,0.0,0.5
2020-12-20,0,0,0,0.0,0.5
2020-12-21,1,0,1,0.05972651019692421,0.05972651019692421
2020-12-22,0,0,0,0.0,0.5
2020-12-23,6,0,6,0.9429028574377298,0.15715047623962164
2020-12-24,0,0,0,0.0,0.5
2020-12-25,1,1,2,1.4225371479988098,0.7112685739994049
2020-12-26,1,0,1,0.03250761330127716,0.03250761330127716
2020-12-27,3,0,3,0.17786233313381672,0.059287444377938904
2020-12-28,1,0,1,0.10824166238307953,0.10824166238307953
2020-12-29,1,2,3,1.9764698147773743,0.6588232715924581
2020-12-30,4,0,4,0.7509066835045815,0.18772667087614536
2020-12-31,1,2,3,1.8180765844881535,0.6060255281627178
2021-01-01,0,2,2,1.7385478615760803,0.8692739307880402
2021-01-02,2,0,2,0.04953834507614374,0.02476917253807187
2021-01-03,0,2,2,1.5233252048492432,0.7616626024246216
2021-01-04,2,0,2,0.0335239889100194,0.0167619944550097
2021-01-05,6,2,8,2.339034072123468,0.2923792590154335
2021-01-06,2,0,2,0.05440398305654526,0.02720199152827263
2021-01-07,0,1,1,0.714505672454834,0.714505672454834
2021-01-08,2,1,3,1.0928543717600405,0.3642847905866802
2021-01-09,1,2,3,1.6055929567664862,0.5351976522554954
2021-01-10,0,3,3,2.324047565460205,0.7746825218200684
2021-01-11,2,0,2,0.04178798571228981,0.020893992856144905
2021-01-12,0,2,2,1.7690389156341553,0.8845194578170776
2021-01-13,2,1,3,1.1380592677742243,0.37935308925807476
2021-01-14,0,3,3,2.4876787066459656,0.8292262355486552
2021-01-15,3,1,4,1.4000766202807426,0.35001915507018566
2021-01-16,22,0,22,1.638586622197181,0.07448121009987187
2021-01-17,0,2,2,1.9107986688613892,0.9553993344306946
2021-01-18,0,3,3,2.038749873638153,0.6795832912127177
2021-01-19,0,0,0,0.0,0.5
2021-01-20,4,1,5,1.2139651142060757,0.24279302284121512
2021-01-21,1,0,1,0.32801470160484314,0.32801470160484314
2021-01-22,1,0,1,0.06651750952005386,0.06651750952005386
2021-01-23,0,0,0,0.0,0.5
2021-01-24,0,2,2,1.7486660480499268,0.8743330240249634
2021-01-25,0,0,0,0.0,0.5
2021-01-26,1,1,2,0.6982112601399422,0.3491056300699711
2021-01-27,0,2,2,1.6616114974021912,0.8308057487010956
2021-01-28,1,1,2,0.9900864474475384,0.4950432237237692
2021-01-29,2,0,2,0.11748679913580418,0.05874339956790209
2021-01-30,1,1,2,0.7450969368219376,0.3725484684109688
2021-01-31,1,1,2,1.0572214275598526,0.5286107137799263
2021-02-01,0,1,1,0.9009316563606262,0.9009316563606262
2021-02-02,0,1,1,0.5286436080932617,0.5286436080932617
2021-02-03,0,0,0,0.0,0.5
2021-02-04,1,0,1,0.04185052216053009,0.04185052216053009
2021-02-05,2,10,12,7.963572666049004,0.6636310555040836
2021-02-06,0,0,0,0.0,0.5
2021-02-07,0,1,1,0.6125457882881165,0.6125457882881165
2021-02-08,0,2,2,1.6116097569465637,0.8058048784732819
2021-02-09,0,2,2,1.6429458260536194,0.8214729130268097
2021-02-10,0,0,0,0.0,0.5
2021-02-11,0,0,0,0.0,0.5
2021-02-12,0,0,0,0.0,0.5
2021-02-13,0,0,0,0.0,0.5
2021-02-14,0,0,0,0.0,0.5
2021-02-15,0,1,1,0.8872271180152893,0.8872271180152893
2021-02-16,1,1,2,0.8999458448961377,0.44997292244806886
2021-02-17,1,0,1,0.016866596415638924,0.016866596415638924
2021-02-18,0,0,0,0.0,0.5
2021-02-19,1,2,3,1.9392672069370747,0.6464224023123583
2021-02-20,0,0,0,0.0,0.5
2021-02-21,0,0,0,0.0,0.5
2021-02-22,0,0,0,0.0,0.5
2021-02-23,0,0,0,0.0,0.5
2021-02-24,0,0,0,0.0,0.5
2021-02-25,0,1,1,0.8706880211830139,0.8706880211830139
2021-02-26,1,1,2,1.0689789950847626,0.5344894975423813
2021-02-27,0,0,0,0.0,0.5
2021-02-28,0,0,0,0.0,0.5
2021-03-01,0,0,0,0.0,0.5
2021-03-02,0,0,0,0.0,0.5
2021-03-03,0,1,1,0.5030571222305298,0.5030571222305298
2021-03-04,0,0,0,0.0,0.5
2021-03-05,0,2,2,1.699190616607666,0.849595308303833
2021-03-06,1,0,1,0.0042022522538900375,0.0042022522538900375
2021-03-07,0,0,0,0.0,0.5
2021-03-08,0,0,0,0.0,0.5
2021-03-09,0,0,0,0.0,0.5
2021-03-10,0,0,0,0.0,0.5
2021-03-11,1,1,2,0.7082423213869333,0.35412116069346666
2021-03-12,0,0,0,0.0,0.5
2021-03-13,0,0,0,0.0,0.5
2021-03-14,0,0,0,0.0,0.5
2021-03-15,0,0,0,0.0,0.5
2021-03-16,0,0,0,0.0,0.5
2021-03-17,0,1,1,0.9479753971099854,0.9479753971099854
2021-03-18,0,0,0,0.0,0.5
2021-03-19,0,1,1,0.9764451384544373,0.9764451384544373
2021-03-20,0,1,1,0.9748744964599609,0.9748744964599609
2021-03-21,0,1,1,0.7099695205688477,0.7099695205688477
2021-03-22,0,1,1,0.8132199048995972,0.8132199048995972
2021-03-23,0,0,0,0.0,0.5
2021-03-24,1,1,2,0.7764773778617382,0.3882386889308691
2021-03-25,1,0,1,0.01557936891913414,0.01557936891913414
2021-03-26,0,0,0,0.0,0.5
2021-03-27,0,1,1,0.649314820766449,0.649314820766449
2021-03-28,1,1,2,0.6452323491685092,0.3226161745842546
2021-03-29,0,0,0,0.0,0.5
2021-03-30,0,0,0,0.0,0.5
2021-03-31,0,50,50,47.320907056331635,0.9464181411266327
2021-04-01,0,0,0,0.0,0.5
2021-04-02,0,0,0,0.0,0.5
2021-04-03,0,0,0,0.0,0.5
2021-04-04,0,0,0,0.0,0.5
2021-04-05,1,0,1,0.060040101408958435,0.060040101408958435
2021-04-06,0,1,1,0.9491415619850159,0.9491415619850159
2021-04-07,3,3,6,3.0449451208114624,0.507490853468577
2021-04-08,0,1,1,0.9491415619850159,0.9491415619850159
2021-04-09,0,0,0,0.0,0.5
2021-04-10,0,1,1,0.9265757203102112,0.9265757203102112
2021-04-11,0,0,0,0.0,0.5
2021-04-12,0,1,1,0.8271816372871399,0.8271816372871399
2021-04-13,0,0,0,0.0,0.5
2021-04-14,0,0,0,0.0,0.5
2021-04-15,0,0,0,0.0,0.5
2021-04-16,0,0,0,0.0,0.5
2021-04-17,0,0,0,0.0,0.5
2021-04-18,0,1,1,0.975623369216919,0.975623369216919
2021-04-19,0,4,4,2.6819450855255127,0.6704862713813782
2021-04-20,1,2,3,1.5075175240635872,0.502505841354529
2021-04-21,0,2,2,1.1494338512420654,0.5747169256210327
2021-04-22,0,1,1,0.5747169256210327,0.5747169256210327
2021-04-23,0,0,0,0.0,0.5
2021-04-24,0,0,0,0.0,0.5
2021-04-25,2,0,2,0.6691810786724091,0.33459053933620453
2021-04-26,0,0,0,0.0,0.5
2021-04-27,0,0,0,0.0,0.5
2021-04-28,1,1,2,0.9426497220993042,0.4713248610496521
2021-04-29,1,0,1,0.02837355062365532,0.02837355062365532
2021-04-30,1,2,3,1.9730130732059479,0.6576710244019827
2021-05-01,0,0,0,0.0,0.5
2021-05-02,0,1,1,0.8173611760139465,0.8173611760139465
2021-05-03,3,0,3,0.04693331569433212,0.015644438564777374
2021-05-04,3,9,12,6.3800939209759235,0.5316744934146603
2021-05-05,2,3,5,2.8158543836325407,0.5631708767265081
2021-05-06,1,11,12,9.201346956193447,0.7667789130161206
2021-05-07,0,9,9,6.83924400806427,0.75991600089603
2021-05-08,1,3,4,2.1693547666072845,0.5423386916518211
2021-05-09,0,0,0,0.0,0.5
2021-05-10,0,1,1,0.9556851983070374,0.9556851983070374
2021-05-11,0,2,2,1.8697401285171509,0.9348700642585754
2021-05-12,0,1,1,0.9538055062294006,0.9538055062294006
2021-05-13,0,1,1,0.5747169256210327,0.5747169256210327
2021-05-14,1,0,1,0.0071894507855176926,0.0071894507855176926
2021-05-15,0,0,0,0.0,0.5
2021-05-16,0,0,0,0.0,0.5
2021-05-17,0,1,1,0.9769273996353149,0.9769273996353149
2021-05-18,0,1,1,0.949196994304657,0.949196994304657
2021-05-19,0,1,1,0.7997959852218628,0.7997959852218628
2021-05-20,0,0,0,0.0,0.5
2021-05-21,0,1,1,0.7643330693244934,0.7643330693244934
2021-05-22,0,0,0,0.0,0.5
2021-05-23,0,1,1,0.9847250580787659,0.9847250580787659
2021-05-24,1,1,2,0.9909017961472273,0.49545089807361364
2021-05-25,0,1,1,0.8970041871070862,0.8970041871070862
2021-05-26,0,1,1,0.954177737236023,0.954177737236023
2021-05-27,1,1,2,0.842876486480236,0.421438243240118
2021-05-28,3,8,11,6.588943023234606,0.598994820294055
2021-05-29,1,5,6,4.07828120328486,0.6797135338808099
2021-05-30,0,0,0,0.0,0.5
2021-05-31,0,2,2,1.5472227334976196,0.7736113667488098
2021-06-01,0,0,0,0.0,0.5
2021-06-02,0,0,0,0.0,0.5
2021-06-03,0,1,1,0.8347525000572205,0.8347525000572205
2021-06-04,0,0,0,0.0,0.5
2021-06-05,0,0,0,0.0,0.5
2021-06-06,0,0,0,0.0,0.5
2021-06-07,0,0,0,0.0,0.5
2021-06-08,0,0,0,0.0,0.5
2021-06-09,0,1,1,0.6354089975357056,0.6354089975357056
2021-06-10,0,0,0,0.0,0.5
