,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2020-04-15,7,8,15,7.46506221499294,0.4976708143328627
2020-04-16,6,7,13,6.75484107225202,0.5196031594040016
2020-04-17,8,12,20,11.56141159683466,0.5780705798417329
2020-04-18,5,31,36,28.40858055651188,0.7891272376808856
2020-04-19,4,11,15,9.802261502481997,0.6534841001654664
2020-04-20,10,3,13,3.7260785116814077,0.2866214239754929
2020-04-21,6,5,11,5.498080722987652,0.4998255202716047
2020-04-22,9,6,15,6.1193562634289265,0.4079570842285951
2020-04-23,6,4,10,4.8269012132659554,0.48269012132659556
2020-04-24,8,3,11,3.213730658404529,0.2921573325822299
2020-04-25,6,12,18,11.23172803223133,0.6239848906795183
2020-04-26,6,21,27,17.401147501543164,0.6444869445015987
2020-04-27,4,4,8,4.844475228339434,0.6055594035424292
2020-04-28,7,11,18,9.638001170940697,0.5354445094967054
2020-04-29,14,8,22,8.1351750921458,0.3697806860066273
2020-04-30,8,4,12,4.674566583940759,0.3895472153283966
2020-05-01,32,11,43,19.802263408666477,0.46051775368991804
2020-05-02,26,3,29,12.183702459558845,0.4201276710192705
2020-05-03,7,7,14,6.8515292182564735,0.4893949441611767
2020-05-04,4,4,8,4.406239356845617,0.5507799196057022
2020-05-05,6,5,11,5.033478487282991,0.45758895338936284
2020-05-06,2,3,5,3.4408120810985565,0.6881624162197113
2020-05-07,3,5,8,4.573713701218367,0.5717142126522958
2020-05-08,2,6,8,5.02054581604898,0.6275682270061225
2020-05-09,4,3,7,2.5142463746014982,0.3591780535144998
2020-05-10,2,41,43,28.47484604269266,0.6622057219230851
2020-05-11,4,31,35,23.798674484714866,0.6799621281347105
2020-05-12,1,6,7,5.022177577018738,0.7174539395741054
2020-05-13,3,11,14,8.231734450906515,0.5879810322076082
2020-05-14,4,7,11,4.8932592030614614,0.4448417457328601
2020-05-15,8,5,13,5.066550323739648,0.38973464028766525
2020-05-16,7,10,17,9.595554625615478,0.5644443897420869
2020-05-17,1,5,6,3.5600245939567685,0.5933374323261281
2020-05-18,1,3,4,2.8032696545124054,0.7008174136281013
2020-05-19,6,10,16,8.074873636011034,0.5046796022506896
2020-05-20,6,3,9,3.331526991445571,0.3701696657161746
2020-05-21,6,5,11,4.4702216647565365,0.40638378770513967
2020-05-22,12,25,37,20.653359359130263,0.5581989015981152
2020-05-23,5,26,31,22.28822156507522,0.7189748891959747
2020-05-24,0,2,2,1.8601222038269043,0.9300611019134521
2020-05-25,3,5,8,4.426541698165238,0.5533177122706547
2020-05-26,7,7,14,7.4791215024888515,0.5342229644634894
2020-05-27,1,5,6,4.265828736126423,0.7109714560210705
2020-05-28,11,4,15,5.819158146623522,0.38794387644156814
2020-05-29,11,5,16,5.230644427239895,0.32691527670249343
2020-05-30,3,3,6,3.102056817151606,0.5170094695252677
2020-05-31,4,9,13,7.318561101332307,0.5629662385640236
2020-06-01,5,1,6,1.0581426844000816,0.17635711406668028
2020-06-02,41,20,61,21.706698031164706,0.3558475087076181
2020-06-03,14,7,21,8.11800775444135,0.3865717978305405
2020-06-04,1,8,9,6.376041773706675,0.7084490859674083
2020-06-05,4,5,9,4.5998228043317795,0.511091422703531
2020-06-06,3,10,13,8.599908234085888,0.6615314026219914
2020-06-07,11,6,17,6.000375563278794,0.3529632684281644
2020-06-08,0,3,3,2.3013641834259033,0.7671213944753011
2020-06-09,5,1,6,1.590500494465232,0.2650834157442053
2020-06-10,2,9,11,7.231141727417707,0.657376520674337
2020-06-11,3,7,10,6.642453555949032,0.6642453555949033
2020-06-12,3,1,4,1.155365092214197,0.28884127305354923
2020-06-13,4,5,9,4.121205596253276,0.45791173291703063
2020-06-14,1,5,6,3.6153315752744675,0.6025552625457445
2020-06-15,5,6,11,5.6139256209135056,0.5103568746285005
2020-06-16,6,11,17,9.666959666647017,0.568644686273354
2020-06-17,11,21,32,18.824397183023393,0.588262411969481
2020-06-18,7,8,15,7.194303636439145,0.4796202424292763
2020-06-19,2,5,7,4.604715570807457,0.657816510115351
2020-06-20,7,14,21,11.22460569255054,0.5345050329785972
2020-06-21,5,11,16,8.912258608266711,0.5570161630166695
2020-06-22,7,14,21,12.530163835734129,0.5966744683682919
2020-06-23,3,48,51,37.938813677057624,0.7438983073932868
2020-06-24,5,12,17,10.114758608862758,0.5949858005213386
2020-06-25,5,12,17,10.581304050981998,0.6224296500577646
2020-06-26,2,6,8,5.652107177302241,0.7065133971627802
2020-06-27,23,16,39,13.922234384343028,0.3569803688293084
2020-06-28,4,5,9,4.90319880284369,0.5447998669826322
2020-06-29,4,4,8,3.8470498844981194,0.4808812355622649
2020-06-30,1,5,6,3.566393859218806,0.5943989765364677
2020-07-01,7,12,19,9.146639252081513,0.481402065899027
2020-07-02,31,5,36,18.52137318253517,0.5144825884037547
2020-07-03,10,13,23,13.800581630319357,0.6000252882747547
2020-07-04,5,8,13,7.957138389348984,0.6120875684114603
2020-07-05,0,12,12,8.782897591590881,0.7319081326325735
2020-07-06,5,15,20,12.48775839805603,0.6243879199028015
2020-07-07,2,33,35,23.939156353473663,0.6839758958135332
2020-07-08,17,103,120,67.65187383815646,0.5637656153179705
2020-07-09,8,23,31,16.801623553037643,0.5419878565496014
2020-07-10,8,10,18,8.55417901929468,0.4752321677385933
2020-07-11,4,9,13,7.5983977587893605,0.5844921352914892
2020-07-12,3,10,13,7.918610063381493,0.6091238510293456
2020-07-13,4,6,10,5.54871679097414,0.554871679097414
2020-07-14,5,9,14,7.544039347209036,0.538859953372074
2020-07-15,3,1,4,1.2757759056985378,0.31894397642463446
